,company name,ratings,company_type,location,other_loc
383,Panasonic Life Solutions India,3.9,Consumer Electronics & Appliances, Kolkata ,168 other locations
384,TCE,3.8,Engineering & Construction, Kolkata ,131 other locations
385,Team Computers,3.7,IT Services & Consulting, Kolkata ,101 other locations
386,Endurance Technologies,3.9,Auto Components, Kolkata ,47 other locations
387,Lodha,4.1,Real Estate, Kolkata ,30 other locations
388,SBI Securities,3.6,Financial Services, Kolkata ,315 other locations
389,Whirlpool,4.0,Consumer Electronics & Appliances, Kolkata ,174 other locations
390,Star Union Dai-ichi Life Insurance,3.8,Insurance, Kolkata ,315 other locations
391,Indian Railways,4.2,Railways, Kolkata ,247 other locations
392,GlaxoSmithKline Pharmaceuticals,4.0,Pharma, Kolkata ,216 other locations
393,Adani Wilmar,4.0,FMCG, Kolkata ,198 other locations
394,Nokia Networks,4.1,Hardware & Networking, Kolkata ,87 other locations
395,Cisco,4.1,Hardware & Networking, Kolkata ,46 other locations
396,Bharti AXA Life Insurance,3.6,Insurance, Kolkata ,242 other locations
397,SBI General Insurance,3.5,Insurance, Kolkata ,284 other locations
398,Shahi Exports,3.9,Fashion & Textile, Kolkata ,71 other locations
399,Huawei Technologies,4.0,Telecom, Kolkata ,105 other locations
400,Meesho,3.7,Internet, Kolkata ,132 other locations
401,Coromandel International,4.1,Agro Chemicals, Kolkata ,180 other locations
402,Ambuja Cements,3.8,Building Material, Kolkata ,252 other locations
403,Daikin Airconditioning India Pvt. Ltd.,4.1,Consumer Electronics & Appliances, Kolkata ,107 other locations
404,ValueLabs,3.5,IT Services & Consulting, Kolkata ,20 other locations
405,Sify Technologies,3.7,IT Services & Consulting, Kolkata ,131 other locations
406,Bank of Baroda,3.5,Banking, Kolkata ,298 other locations
407,Simplex Infrastructures,3.4,Engineering & Construction, Kolkata ,139 other locations
408,BNP Paribas,3.7,Banking, Kolkata ,27 other locations
409,Microsoft Corporation,3.7,Software Product, Kolkata ,47 other locations
