,company name,ratings,company_type,location,other_loc
214,Sodexo,4.0,Facility Management Services, Noida ,156 other locations
215,Bharat Electronics,4.2,Electronics Manufacturing, Noida ,87 other locations
216,KPIT Technologies,3.0,Software Product, Noida ,44 other locations
217,Abbott,4.1,Pharma, Noida ,214 other locations
218,Reliance Projects & Property Management Services,4.0,Other, Noida ,617 other locations
219,Ipca Laboratories,3.9,Pharma, Noida ,160 other locations
220,Indian Oil Corporation,4.3,Oil & Gas, Noida ,308 other locations
221,Reliance Digital,4.1,Retail, Noida ,378 other locations
222,MRF Tyres,3.6,Auto Components, Noida ,193 other locations
223,Alkem Laboratories,3.9,Pharma, Noida ,196 other locations
224,Johnson Controls,3.5,Industrial Automation, Noida ,57 other locations
225,IGT Solutions,3.2,BPO, Noida ,47 other locations
226,Honda Motorcycle & Scooter,4.1,Automobile, Noida ,298 other locations
227,PhonePe,4.1,FinTech, Noida ,391 other locations
228,Cloudnine Hospital,4.4,Healthcare, Noida ,46 other locations
229,UNO Minda,3.9,Auto Components, Noida ,109 other locations
230,Vishal Mega Mart,3.8,Retail, Noida ,377 other locations
231,Hindustan Coca Cola Beverages,4.0,Beverage, Noida ,258 other locations
232,ArcelorMittal Nippon Steel,4.1,Iron & Steel, Noida ,86 other locations
233,Ford Motor,4.2,Automobile, Noida ,130 other locations
234,24/7 Customer,3.4,Software Product, Noida ,36 other locations
235,UBS,3.8,Financial Services, Noida ,19 other locations
236,DTDC Express,3.7,Logistics, Noida ,269 other locations
237,Ceat Tyres,3.9,Auto Components, Noida ,141 other locations
238,Reliance Nippon Life Insurance,3.4,Insurance, Noida ,483 other locations
239,ABB,4.1,Industrial Machinery, Noida ,107 other locations
240,RSPL Group,4.1,FMCG, Noida ,256 other locations
241,HARMAN,3.8,Consumer Electronics & Appliances, Noida ,42 other locations
242,Blinkit,3.7,Internet, Noida ,141 other locations
243,NatWest Group,4.0,Banking, Noida ,29 other locations
244,Barclays,3.7,Banking, Noida ,36 other locations
245,AGS Health,4.0,Analytics & KPO, Noida ,60 other locations
246,Indian Air Force,4.5,Defence & Aerospace, Noida ,134 other locations
247,TVS Credit Services Ltd,4.2,NBFC, Noida ,422 other locations
248,InterGlobe Aviation,3.5,Aviation, Noida ,104 other locations
249,Niva Bupa Health Insurance Company,4.1,Insurance, Noida ,319 other locations
250,Conduent,3.4,BPO, Noida ,35 other locations
251,Alstom Transportation,3.7,Engineering & Construction, Noida ,80 other locations
252,Croma,3.8,Retail, Noida ,191 other locations
253,Marpu Foundation,4.9,Non-Profit, Noida ,62 other locations
254,Tata Technologies,3.5,Engineering & Construction, Noida ,55 other locations
255,Tata AIG,4.0,Insurance, Noida ,260 other locations
256,Max Healthcare,3.9,Healthcare, Noida ,78 other locations
257,UPL,4.1,Agro Chemicals, Noida ,186 other locations
258,PepsiCo,4.0,Food Processing, Noida ,275 other locations
259,Amazon Transportation Services,4.2,Logistics, Noida ,228 other locations
260,Bajaj General Insurance Limited,3.7,Insurance, Noida ,273 other locations
261,Titan Company,4.2,Retail, Noida ,182 other locations
262,Dilip Buildcon,3.9,Engineering & Construction, Noida ,225 other locations
263,Walmart,3.5,Retail, Noida ,92 other locations
264,Mankind Pharma,3.8,Pharma, Noida ,246 other locations
265,Future Group,4.2,Retail, Noida ,208 other locations
266,S&P Global,4.0,Analytics & KPO, Noida ,47 other locations
267,Varroc Group,3.6,Auto Components, Noida ,62 other locations
268,MSN Laboratories,3.6,Pharma, Noida ,104 other locations
269,Jindal Stainless,4.1,Iron & Steel, Noida ,76 other locations
