,company name,ratings,company_type,location,other_loc
3720,Integrated Enterprises,4.0,Financial Services , Gurgaon / Gurugram ,32 other locations
3721,Xpo Logistics,3.4,Logistics , Gurgaon / Gurugram ,19 other locations
3722,Macmillan Publishers,3.3,Printing & Publishing , Gurgaon / Gurugram ,28 other locations
3723,Savills,3.7,Real Estate , Gurgaon / Gurugram ,15 other locations
3724,Eicher Engineering Components,4.1,Auto Components , Gurgaon / Gurugram ,13 other locations
3725,Fare Labs,2.9,Analytics & KPO , Gurgaon / Gurugram ,6 other locations
3726,Admiral Solutions,3.3,IT Services & Consulting , Gurgaon / Gurugram ,4 other locations
3727,FCS Software Solutions,3.8,IT Services & Consulting , Gurgaon / Gurugram ,14 other locations
3728,Prudent Corporate Advisory Services,4.1,Investment Banking / Venture Capital / Private Equity , Gurgaon / Gurugram ,54 other locations
3729,Educational Initiatives,3.2,EdTech , Gurgaon / Gurugram ,29 other locations
3730,Gopaljee Dairy Foods,4.4,Food Processing , Gurgaon / Gurugram ,27 other locations
3731,Toyota Boshoku Automotive,4.1,Auto Components , Gurgaon / Gurugram ,16 other locations
3732,AMPLUS SOLAR,4.3,Internet , Gurgaon / Gurugram ,20 other locations
3733,Allied Nippon,3.7,Auto Components , Gurgaon / Gurugram ,16 other locations
3734,Wanfeng Aluminum Wheel,3.7,Industrial Machinery , Gurgaon / Gurugram ,5 other locations
3735,Modelama Exports,3.9,Fashion & Textile , Gurgaon / Gurugram ,5 other locations
3736,Kewal Kiran Clothing,3.9,Fashion & Textile , Gurgaon / Gurugram ,35 other locations
3737,FutureSoft India,3.6,Software Product , Gurgaon / Gurugram ,12 other locations
3738,Digital Web Solutions,4.0,IT Services & Consulting , Gurgaon / Gurugram ,7 other locations
3739,Greaves Electric Mobility,3.3,Automobile , Gurgaon / Gurugram ,23 other locations
3740,SVN SYSTECH INDIA,3.4,IT Services & Consulting , Gurgaon / Gurugram ,22 other locations
3741,Shree Maruti Courier Service,4.0,Logistics , Gurgaon / Gurugram ,44 other locations
3742,Ind Innovations,3.5,IT Services & Consulting , Gurgaon / Gurugram ,27 other locations
3743,Real Estate Group,4.2,Real Estate , Gurgaon / Gurugram ,49 other locations
3744,Yamaha Music India,3.7,Media & Entertainment , Gurgaon / Gurugram ,10 other locations
3745,Maheshwari Mining,3.7,Metals & Mining , Gurgaon / Gurugram ,30 other locations
3746,Delphi Automotive Systems,3.6,Auto Components , Gurgaon / Gurugram ,18 other locations
3747,BUDDI.AI,3.6,Software Product , Gurgaon / Gurugram ,6 other locations
3748,SMCC Construction India,4.2,Engineering & Construction , Gurgaon / Gurugram ,22 other locations
3749,Toluna,3.4,Analytics & KPO , Gurgaon / Gurugram ,6 other locations
3750,Pathcare Labs,3.5,Healthcare , Gurgaon / Gurugram ,35 other locations
3751,Leena AI,3.6,Software Product , Gurgaon / Gurugram ,5 other locations
3752,otsuka chemical india,3.9,Chemicals , Gurgaon / Gurugram ,11 other locations
3753,GDX Group,4.1,Law Enforcement & Security , Gurgaon / Gurugram ,40 other locations
3754,Walker Chandiok & Co,3.1,Accounting & Auditing , Gurgaon / Gurugram ,12 other locations
3755,Egniol Services Private Limited,2.3,Legal , Gurgaon / Gurugram ,13 other locations
3756,Jindal Industries Private Limited,3.4,Iron & Steel , Gurgaon / Gurugram ,20 other locations
3757,Acute Informatics,3.1,IT Services & Consulting , Gurgaon / Gurugram ,31 other locations
3758,Tata Passenger Electric Mobility,4.1,Automobile , Gurgaon / Gurugram ,14 other locations
3759,Aranca,3.4,Analytics & KPO , Gurgaon / Gurugram ,5 other locations
3760,Intellect Bizware Services,4.0,IT Services & Consulting , Gurgaon / Gurugram ,7 other locations
3761,TVS - SUNDARAM BRAKE LININGS,3.2,Auto Components , Gurgaon / Gurugram ,14 other locations
3762,JioHotstar,3.4,Internet , Gurgaon / Gurugram ,11 other locations
3763,MYND Intergrated Solutions,3.3,BPO , Gurgaon / Gurugram ,11 other locations
3764,Saraca Solutions,4.0,IT Services & Consulting , Gurgaon / Gurugram ,9 other locations
3765,Marsh India Insurance Brokers,4.2,Insurance , Gurgaon / Gurugram ,12 other locations
3766,TAL Manufacturing Solutions,3.5,Industrial Machinery , Gurgaon / Gurugram ,6 other locations
3767,Vihaan Networks,4.0,Telecom , Gurgaon / Gurugram ,22 other locations
3768,Semac Consultants,3.9,Engineering & Construction , Gurgaon / Gurugram ,19 other locations
3769,Ivangel Sales & Services,3.6,BPO , Gurgaon / Gurugram ,34 other locations
3770,Punjab & Sind Bank,3.2,Banking , Gurgaon / Gurugram ,49 other locations
3771,Flovel Energy,3.9,Power , Gurgaon / Gurugram ,6 other locations
3772,InvestoXpert,3.9,Real Estate , Gurgaon / Gurugram ,11 other locations
3773,Varsity Education Management,3.7,Education & Training , Gurgaon / Gurugram ,18 other locations
3774,Infiniminds,3.8,IT Services & Consulting , Gurgaon / Gurugram ,27 other locations
3775,CI Infotech,3.6,IT Services & Consulting , Gurgaon / Gurugram ,14 other locations
3776,DIN Engineering Services,3.5,Analytics & KPO , Gurgaon / Gurugram ,3 other locations
3777,Concentric,3.8,Industrial Machinery , Gurgaon / Gurugram ,18 other locations
3778,Hotel Park Plaza,4.0,Hospitality , Gurgaon / Gurugram ,17 other locations
3779,Henkel,3.9,Chemicals , Gurgaon / Gurugram ,25 other locations
3780,Kamal Fincap,3.9,Financial Services , Gurgaon / Gurugram ,81 other locations
3781,KK Spun Pipes,3.2,Industrial Machinery , Gurgaon / Gurugram ,18 other locations
3782,TC Global,3.7,EdTech , Gurgaon / Gurugram ,17 other locations
3783,Ajanta Shoes,3.4,Fashion & Textile , Gurgaon / Gurugram ,30 other locations
3784,Pentagon System and Services,3.6,IT Services & Consulting , Gurgaon / Gurugram ,15 other locations
3785,Rhenus Logistics,3.6,Logistics , Gurgaon / Gurugram ,19 other locations
3786,Experian,3.9,FinTech , Gurgaon / Gurugram ,6 other locations
3787,Servosys Solutions,3.0,Financial Services , Gurgaon / Gurugram ,10 other locations
3788,D A V School,4.2,Education & Training , Gurgaon / Gurugram ,72 other locations
3789,Lapp India,4.2,Electrical Equipment , Gurgaon / Gurugram ,15 other locations
3790,Back Office,3.9,BPO , Gurgaon / Gurugram ,47 other locations
3791,Servosys Solutions,3.0,Financial Services , Gurgaon / Gurugram ,10 other locations
3792,Experian,3.9,FinTech , Gurgaon / Gurugram ,6 other locations
3793,Group Pharmaceuticals,3.8,Pharma , Gurgaon / Gurugram ,27 other locations
3794,Baggit,2.6,Fashion & Textile , Gurgaon / Gurugram ,28 other locations
3795,Sterlite Industries,4.0,Other , Gurgaon / Gurugram ,19 other locations
3796,Shimizu,4.1,Engineering & Construction , Gurgaon / Gurugram ,15 other locations
3797,Innovision,3.1,Facility Management Services , Gurgaon / Gurugram ,35 other locations
3798,Population Services International (PSI),3.9,Non-Profit , Gurgaon / Gurugram ,40 other locations
3799,Sresta Natural Bioproducts,3.6,FMCG , Gurgaon / Gurugram ,35 other locations
3800,O2f info Solutions,3.5,Recruitment , Gurgaon / Gurugram ,7 other locations
3801,HYOSUNG,3.5,Electronics Manufacturing , Gurgaon / Gurugram ,11 other locations
3802,Frick India,3.8,Industrial Machinery , Gurgaon / Gurugram ,14 other locations
3803,Aakash Health Care,3.8,Healthcare , Gurgaon / Gurugram ,5 other locations
