,company name,ratings,company_type,location,other_loc
355,ÃÂ koda Auto Volkswagen,4.0,Automobile, Lucknow ,46 other locations
356,Aircel,4.6,Telecom, Lucknow ,115 other locations
357,Yokohama Off-Highway Tires,3.7,Auto Components, Lucknow ,38 other locations
358,J B Chemicals And Pharmaceuticals,3.9,Pharma, Lucknow ,92 other locations
359,Pramerica Life Insurance,3.7,Insurance, Lucknow ,124 other locations
360,Shriram General Insurance,3.5,Insurance, Lucknow ,199 other locations
361,Defence Research & Development Organisation,4.5,Defence & Aerospace, Lucknow ,55 other locations
362,KEI Industries,4.2,Electrical Equipment, Lucknow ,100 other locations
363,Astral Adhesives,3.8,Chemicals, Lucknow ,152 other locations
364,Timken,3.9,Industrial Machinery, Lucknow ,44 other locations
365,Reliance Power,4.1,Power, Lucknow ,41 other locations
366,Jaro Education,3.3,EdTech, Lucknow ,23 other locations
367,Velocis Systems,3.8,IT Services & Consulting, Lucknow ,51 other locations
368,Nippon Life India Asset Management,4.6,Financial Services, Lucknow ,183 other locations
369,VeeTechnologies,3.8,IT Services & Consulting, Lucknow ,39 other locations
370,Aristo Pharmaceuticals,4.0,Pharma, Lucknow ,106 other locations
371,Amazon Sellers Services,4.0,Internet, Lucknow ,67 other locations
372,Naukri,4.2,Internet, Lucknow ,72 other locations
373,Marsh McLennan,3.9,Management Consulting, Lucknow ,25 other locations
374,Godfrey Phillips India,4.0,FMCG, Lucknow ,117 other locations
375,Psp Projects,3.9,Engineering & Construction, Lucknow ,57 other locations
376,HomeLane,3.3,Architecture & Interior Design, Lucknow ,35 other locations
377,Tafe Motors & Tractors,3.9,Industrial Machinery, Lucknow ,71 other locations
378,Nityo Infotech,3.3,IT Services & Consulting, Lucknow ,31 other locations
379,Aviva Life Insurance India,3.5,Insurance, Lucknow ,120 other locations
380,Adani Enterprises,3.7,Metals & Mining, Lucknow ,76 other locations
381,AJIO,3.6,Internet, Lucknow ,200 other locations
382,Skipper,3.6,Industrial Machinery, Lucknow ,88 other locations
